dim0,dim1,label
-0.05146967571016664,0.4441986308046334,1.0
1.032016906500432,-0.41974115743074153,1.0
0.8678918640664149,-0.2548271144008464,1.0
0.28885099651430135,-0.4486686208928286,1.0
-0.8334391077718023,0.5350566494415666,0.0
0.6137055714032871,-0.24236928826395965,1.0
0.2864946989122232,-0.2012766145289298,1.0
-0.056104164370547494,0.47707909692824246,1.0
1.6042168747371357,-0.3035414092834153,1.0
0.7096414902033179,0.8588667381128301,0.0
1.1567775243601939,-0.3898957892744292,1.0
0.8606759116867946,0.5551912531768544,0.0
0.3196945649856087,-0.1252694020885402,1.0
1.9189913450652696,0.11400683112795515,1.0
2.032316951481833,0.040974051913289705,1.0
1.6502510466011406,-0.08719812229500969,1.0
-0.21476119578343836,1.0639310065836254,0.0
1.8342086416438974,-0.15753864874804394,1.0
0.9838566019565336,-0.4686860347881457,1.0
-0.4072079895908212,0.9626834151793211,0.0
-0.04027286295835279,0.15633952572812757,1.0
0.5085707256817029,1.013873929390254,0.0
-0.5958992689374076,0.7296315500950711,0.0
-0.03432664194585433,0.37121352940311325,1.0
0.13698882395856266,0.8875372226397085,0.0
0.24213915395753027,1.0360395216710037,0.0
0.7698005974701844,0.6767943567460457,0.0
2.1253500554830818,0.37378248925761376,1.0
1.7765115461075205,-0.12869774940185927,1.0
2.043272992572605,0.2757920809475161,1.0
-0.4322610881032971,0.9219136769392142,0.0
0.4776883262512419,0.7957123516032046,0.0
0.17055908882508383,-0.24150851120806155,1.0
-0.9829405796419137,0.08355653983499052,0.0
-0.7770201724391178,0.49329954233956175,0.0
0.33663446203306974,1.2122526724581495,0.0
0.5963049968227838,-0.41888654176915385,1.0
0.3148261052832665,0.05449077854271901,1.0
1.8373120243847296,-0.03436793689795074,1.0
0.9568261135591982,0.24899226104039396,0.0
-0.6084883120587326,1.0690224973176519,0.0
0.8412346227699646,0.5782735559785072,0.0
-0.39243314761582165,1.0016854120258252,0.0
2.2415081580094234,0.3956498961563614,1.0
-0.36542964381922954,0.938491614754742,0.0
-0.06517055481236118,0.9267696734578819,0.0
1.9758020424103047,-0.18690547131023855,1.0
0.17245877200788146,-0.03106648693945188,1.0
-0.8024855503079952,0.2869794656906746,0.0
1.3731611512763693,-0.37813749494418847,1.0
-0.01699331622003214,0.05851968476442911,1.0
1.7272681088060358,-0.3175622903080356,1.0
0.008105714862754493,0.9816587715741304,0.0
0.22621748364108113,-0.15606076359015617,1.0
0.8878151537014718,0.19596429429362106,0.0
0.9023053409086612,0.17129879108361007,0.0
0.25931700547583914,-0.15595199295538725,1.0
0.9302621929412046,0.07784484245013393,0.0
0.1002140292511696,1.051373690841806,0.0
1.417937240543549,-0.387600458414792,1.0
-0.031597097057419476,0.8467423932151484,0.0
1.0816222462114735,0.06752551249702349,0.0
-0.1730812245406821,0.11458398494063632,1.0
0.1344722151891406,0.9880387818086698,0.0
0.2357906061755886,-0.13445165054804317,1.0
0.6308601773571918,-0.3824113887253309,1.0
0.5598847347226446,-0.4847178800659824,1.0
1.6332533618879472,-0.24982289585351883,1.0
0.9529830151013886,0.34930993433527074,0.0
0.027498855964887978,0.2355746178053715,1.0
0.7111040107437875,0.5510098121338203,0.0
-0.9894120445572769,0.024731163606050273,0.0
0.206327588735423,-0.14210914881458647,1.0
0.9114432821555117,-0.5214900672090057,1.0
-0.18300279559840366,0.8703746935981534,0.0
-0.22266266717240074,0.9945129173195866,0.0
0.5886304826262848,-0.4181521170513584,1.0
0.9042840143613231,0.14934003394759587,0.0
-0.014060804690286866,0.14500789361813357,1.0
-0.4783021490614742,0.8535573239130125,0.0
0.7021550083363646,-0.5784148254681654,1.0
0.9905411811509358,0.2623644663159309,0.0
-0.035184092688929164,0.7701529696548269,0.0
0.7369995707354894,0.35492668347291356,0.0
-0.3208341485501442,0.9053436471325381,0.0
0.01174365267787704,0.33698577850396105,1.0
2.2155041355056273,0.5609299931711411,1.0
0.7160705525570396,-0.5169419558316134,1.0
0.8931886978773942,-0.4896754921592759,1.0
-0.6317513085592634,0.938494947735456,0.0
-0.5401955017158826,0.7435367490300293,0.0
-1.0015996120529593,0.35031238350568994,0.0
0.17163012668654143,0.5189848062702591,1.0
0.0966437806870987,1.0314291948020258,0.0
1.2180943256110621,-0.39160025821804506,1.0
-0.884005182815738,0.1493436565856346,0.0
1.0563607140818836,-0.4759802373766825,1.0
0.7069755394949554,0.5842194585136,0.0
0.7699650540247122,0.30647189279237363,0.0
1.597352834257802,-0.4746202457746955,1.0
