dim0,dim1,label
1.525762953651629,-0.5676817217957418,1.0
1.772299397853324,-0.34632933041379427,1.0
-0.19098011069401077,0.9773179670355011,0.0
0.23025694910493222,1.0469412167177414,0.0
0.7101260438152015,0.7830084513140332,0.0
0.01613026075590026,0.14427848701751514,1.0
0.9254002618870854,-0.50703129872079,1.0
-0.6769001795811763,0.6932419950854908,0.0
0.5868418333777335,-0.40352016213096054,1.0
-0.8375004470250605,0.09481926885212066,0.0
1.4056723493552319,-0.4531863975567755,1.0
1.0842386750092055,-0.6576980772930041,1.0
0.6565124944068169,0.6216985638719511,0.0
0.23393052521450453,0.040765024030661096,1.0
-0.8339053568433418,0.8086427005035888,0.0
0.8891544354807216,-0.15982858100040637,0.0
1.8419288968033385,0.05322038652185489,1.0
1.819532638346863,0.380371841080469,1.0
0.1676869875714871,-0.0032669292336454103,1.0
0.8845787752447034,0.5222297221079468,0.0
0.2681729759594372,0.9795798956174906,0.0
0.9969099973102725,0.1311526758077067,0.0
1.3097118235430747,-0.36236505495129123,1.0
0.12025924941744646,0.5510226509293576,1.0
-1.0565065433500243,0.5305372181728741,0.0
-0.8945753068579254,0.12588282125849087,0.0
-0.6909334945262554,0.7705432584947467,0.0
1.0067557064800938,0.6145568631769825,0.0
-0.6205812573793394,1.0149445598345954,0.0
1.805176387874049,-0.124518086657828,1.0
0.04737202390799936,-0.05447064099790999,1.0
-0.5766479225522941,0.874379565192141,0.0
1.1275268423205824,-0.4440695314099752,1.0
-0.03295054203480864,0.9844756706258845,0.0
1.0283065917589858,0.10071984262416392,0.0
-0.561331392483173,0.872271592413054,0.0
0.35947005275576716,-0.13804807159245422,1.0
-0.7599484854548529,0.6394549803342616,0.0
0.00941238874559186,1.118112048981053,0.0
0.5825694318585645,0.767649970047869,0.0
1.5753548546785756,-0.2852320775301058,1.0
1.9291685718494067,0.36889211563020197,1.0
0.5640317891048624,-0.32518698646071303,1.0
1.5795140994585326,-0.3087300966467421,1.0
-0.9547564940600077,0.1395494903541865,0.0
1.8528121273754192,0.40134278454069017,1.0
0.14201911899062655,0.5429535045984224,1.0
1.506319138987641,-0.20003039341495035,1.0
0.02240705642696261,0.9372072218114955,0.0
0.10047716738562801,0.17297983596105102,1.0
1.5386583163752225,-0.17527320665413643,1.0
0.1562540611365424,0.09253467187160563,1.0
0.7214790908502534,-0.3570272649807457,1.0
0.5858893233559785,0.8532721859450101,0.0
1.2862589863553289,-0.5808721336792854,1.0
0.5258559899938585,-0.6534355167036844,1.0
-0.934773899589672,0.16894914152842394,0.0
0.5340784766964065,-0.5857899055911566,1.0
-0.0670574768284429,0.43749311466465945,1.0
1.0133853387951228,0.35544055845940953,0.0
-0.9624330135651469,0.1191321324570044,0.0
0.24542431528714861,0.029348148172263777,1.0
1.5514541831639832,-0.3327467358718399,1.0
1.0385316474928064,-0.6037621165161253,1.0
-0.0021669332500658268,1.016367151880093,0.0
0.9218370107471902,0.16482442475458828,0.0
-0.4899987756537536,0.8094385169756783,0.0
-0.9584972069458751,0.0832021357294461,0.0
0.3196444143964856,0.8986890440690791,0.0
-0.06116818081398681,0.9394344672654781,0.0
1.8950692356238696,0.3270686383815632,1.0
0.24547888068706403,0.7966024210765791,0.0
-0.6825444740601225,0.6585715780246261,0.0
1.448836468275017,-0.6535995243813164,1.0
-0.9970364796397451,0.5168010309591466,0.0
-0.9569645204582916,0.13504463189397464,0.0
-0.5377612414407389,0.8481536726026151,0.0
1.0835193366050504,-0.3333830220460473,1.0
-0.4703350480340055,0.9688416988042889,0.0
0.37242746792427406,-0.29527381248884604,1.0
0.5796511822263903,0.8044697566701914,0.0
0.493147584548841,-0.18087859953149835,1.0
1.664389505006208,-0.17892945135503674,1.0
0.7340015442744997,0.5549138011753972,0.0
-0.6864447052687133,0.5643300302969888,0.0
0.7119450840139547,0.5807387916904916,0.0
-0.9814785147294056,0.19597725650439965,0.0
-0.5590893634123901,0.8044484521795136,0.0
0.23289906863365495,1.0196312388423052,0.0
-1.1877060025173596,0.34755261784618663,0.0
0.8577724471844103,0.45715159735623,0.0
0.35528455320130825,-0.052145874240290796,1.0
0.9921276564712885,-0.004133787289875623,0.0
0.7949018479787326,-0.47595480717363137,1.0
0.956635761451858,0.6541825083951622,0.0
0.8106467469562869,0.5272200561297096,0.0
-0.16227851395415033,0.9127383348011056,0.0
1.6842591059389458,-0.3482226753863654,1.0
-0.9672012986680837,0.26367207975483675,0.0
0.7875897110507459,0.6166094522977236,0.0
